labels	text
O O B_change_amount I_change_amount I_change_amount	set lights to full power
O O O O O O O O B_time I_time	will traffic be good when i leave in five minutes
O B_food_type I_food_type O O	any fast food meal offers
O O O O O O O O O O	it was nice job , thank you so much .
O O O B_definition_word	what is a sphere
O B_person O O	search jack in contacts
O O O B_person I_person B_personal_info	link me to jeff 's email
O O O B_date I_date O	please give me today 's date
O O O O O O O O	s1 , again clarify your answers please .
O O O O O O O O	tell me what is song is playing now
O O O O O O O O	could you check and confirm detail please .
O O O O O O B_currency_name I_currency_name I_currency_name O B_currency_name I_currency_name	give me the exchange rate between united states dollar and japanese yen
O B_definition_word	describe blanket
O O O O O	remove that event from list
O O O O O B_place_name	what is the time in china
O O O O B_personal_info B_person O O O	is there a contact named allen in my list
O O O O O B_media_type	please post so bored to facebook
O O O O O O O O O O O	stop and try what i 've just said once more .
O O O O O	explain it further please .
O O O B_business_name	start complaint to walmart
O O	sound off
O O O O O O O B_time_zone I_time_zone I_time_zone	can you give me the time in this time zone
O O B_house_place B_change_amount I_change_amount	darken the room a bit
O O O B_date I_date B_event_name O O O	did you add tomorrow 's meeting to my calendar
O O O B_business_type O B_place_name O O B_time I_time	find me a bar in cleveland open until two am
O O O O O O B_device_type I_device_type I_device_type	how do you turn on the robot vacuum cleaner
O B_media_type O O O B_business_name I_business_name O O O O O O O O	send tweet via message to cardinal cafe and tell them their customer service is outstanding
O O O O O O B_business_name I_business_name I_business_name	post that i am going to woodland shoe store
O O O	save this song
O O O O O O	olly will you shut off .
O O O O	brew me some coffee
O O B_order_type B_food_type O B_food_type O O B_business_name I_business_name	order a takeaway sandwich and soup from the italian 's
O O O O O O O O	olly can you just stop it please .
O O	traffic please
O O O O O O	delete my next scheduled event please
O O O O O B_place_name	what is time now in california
O O O O O O O	olly please can you shut off .
U_media_type B_business_name O O O O O O	tweet @phohouse your server was rude # badpho
O O O O O O O O O O	it was good one , thank you very much .
O O O O O O O B_place_name I_place_name	give me the update on traffic at new york
O O O O O O	i do n't really care .
O O O O B_time O	set reminder notification for three o'clock
O O B_transport_agency O B_place_name I_place_name I_place_name B_time I_time I_time	book an uber to los angeles cinemas in one hour
O O O O O O	what is on my alarm schedule
O O O O O O O B_place_name I_place_name I_place_name	what 's traffic look like over the golden gate bridge
O O O O O B_place_name I_place_name	what 's the time for neighboring city
O O O O O O O B_transport_type O B_place_name I_place_name I_place_name	i need to get a ticket via train to orlando from hwood
O O O	twenty minus ten
O O O O O B_definition_word	give me the definition of formidable
O O O O O O O O O	fantastic job , you did well , olly .
O O O O O O O O O	please turn off all the lights in my house
O O O O O	plan me a holiday trip
O O O O O B_place_name	what can i do in charlotte
O O B_house_place O B_change_amount I_change_amount	dim the bedroom lights to half
O O O O O O O O O O O	what you just said was not so clear to me .
O O O B_date	how 's weather today
O O O O	please check my reminders
O B_transport_agency B_transport_type O O	book ola cab for now
O O	yeap .
O O O O O O	scan the radio for howard stern
O B_news_topic O O O O B_news_topic	is snap doing good after the ipo
O O B_podcast_descriptor I_podcast_descriptor I_podcast_descriptor O B_podcast_name	play the most current episode of levin
O O O B_change_amount I_change_amount	make the volume to zero
O O O O O B_list_name O O	what is available in your stock of lists
O O O O O O B_list_name I_list_name	create a new list of my due bills
O O O O O O	would not bother , olly .
O O O O O O O O O O O O	it is too dark in here increase the brightness of the lights
O O O O O B_currency_name O B_currency_name	what is the exchange of euro to dollars
O O O O O O O O O O	is the road a free way or a toll road
O O O	read to me
O O O B_device_type I_device_type	Switch off the smart socket
O O O O O O O O	do n't mind to choose any one .
O O O	decrease the volume
O O O O O O O O O O	can you please check and confirm what just said .
O O O O O O O O O O	i need to know about the height of mount everest
O O O O O O	what is on this specific list
O O O O B_place_name B_date	any free events in la today
O O O O O B_food_type	get recipe for making a hotdog
O O O B_joke_type O	what is a good joke
O O O O O B_place_name I_place_name	how warm is it in columbus ohio
O O O O O	i do nt want sound
O O O O O	would you stop it .
U_media_type O O O O O B_business_name I_business_name	tweet I 'm complaining about to consumer service
B_player_setting I_player_setting B_audiobook_name I_audiobook_name I_audiobook_name I_audiobook_name I_audiobook_name	resume playing you are joking mr feynman
O O O O O B_timeofday	make an alarm for the morning
O O O O O O	how long to get to work
O O O O O B_weather_descriptor O B_date I_date	what will be the highest temperature in coming week
O O O O O O B_time I_time	set up an alarm clock at one pm
O O O O O O O	turn on the lights that are outdoors
O O O O O O	who is the song playing by
O O B_time I_time	mute for twenty minutes
O O O O O O O O	do n't talk until i ask you to
O O O O O	remove any kind of list
O O O O O O B_order_type	what is the status on my takeout
O O O O O	let us start over .
O O O O	yeap correct response .
O O O O O O	unset all alarm which is set
O O O O O O O	how much do you know about me
O O O O O O	will you please shut off .
O O O O O O B_time_zone O B_time_zone	what is the time difference between pacific and central
O O O O B_time I_time	do n't speak for an hour
O B_personal_info I_personal_info O B_media_type	place family phone on instagram
O O O	make an alarm
O O O O O O O O O O O O O O O O O B_time I_time I_time	what are the chances of the stock market closing below the two hundred moving average in the next fourteen days
O O O B_game_name I_game_name I_game_name	can you do name that tune
O O O O O O	when does my alarm go off
O O O O O	this is a nice song
O O O O	play next on podcast
O O O O O O	mute enabled until i say so
O O B_device_type	activate the roomba
O O O	current traffic conditions
O O O O O O O O B_meal_type	what do you think i should have for breakfast
O O O O B_joke_type I_joke_type	tell me a joke about aliens
O O O B_transport_type	book me a ride
O O O O O O O O	olly i will talk to you later .
O O O O O O O O	which event should i attend in my area
O O O O O	could not understand it .
O O O B_person O O	tell me when obama was born
O O O O O	what are the local events
O B_alarm_type I_alarm_type O O B_date I_date	cancel wake up calls for this week
O O O O O O O O O	pull up outlook i need to send a email
O O O O O	please will you replay .
O O O O O	are you solve my math
O O O O O O O	what is the current time right now
O O O O O O O O	that 's enough , just stop it .
O O B_business_type O O O O B_food_type I_food_type	checkout top restaurant near me and order shahi panner
O O O O O O B_relation O O O O B_personal_info I_personal_info O O	olly i need to call my mom will you check her work number for me
O O O O O O O O O	i need to hear that sentence said again .
O O O O O O	play episode ten in the podcast
O O O B_podcast_descriptor I_podcast_descriptor O B_podcast_name	move to the next episode of hipsterhood
O O O B_transport_type O O B_place_name I_place_name	please order one train ticket to los angeles
O O O O B_event_name I_event_name O O O	tell me when the hockey game tickets are for
O O B_personal_info	provide contact location
O O O O B_food_type I_food_type	find a recipe for chicken alfredo
U_player_setting O O O O O	shuffle the current album of songs
O O O B_place_name	please clean the floor
O O O O O O O O O	i want to change the color of the lights
O O O O O B_media_type	check my last post on facebook
O B_device_type I_device_type O	start vacuum cleaner now
O O O	destroy all events
O O B_device_type O O O	get the roomba to start cleaning
O O O O B_food_type B_business_type O B_place_name I_place_name	what are the best italian restaurants in los angeles
